Filename,Buggy/Deleted,Fixed/Added
"build-impl.xml
","-                    <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>",
"build-impl.xml
","-                    <jvmarg line=""${debug-args-line}""/>",
"build-impl.xml
","-                    <jvmarg value=""-Xrunjdwp:transport=${debug-transport},address=${jpda.address}""/>",
"build-impl.xml
","-                    <jvmarg value=""-Dfile.encoding=${runtime.encoding}""/>",
"build-impl.xml
","-                    <redirector errorencoding=""${runtime.encoding}"" inputencoding=""${runtime.encoding}"" outputencoding=""${runtime.encoding}""/>",
"build-impl.xml
","-                    <jvmarg line=""${run.jvmargs}""/>",
"build-impl.xml
","-                    <jvmarg line=""${run.jvmargs.ide}""/>",
"build-impl.xml
",-                    <classpath>,
"build-impl.xml
","-                        <path path=""@{classpath}""/>",
"build-impl.xml
",-                    </classpath>,
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""run-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""run-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </java>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-macrodef-java"">",
"build-impl.xml
","-        <macrodef name=""java"" uri=""http://www.netbeans.org/ns/j2se-project/1"">",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""classname""/>",
"build-impl.xml
","-            <attribute default=""${run.classpath}"" name=""classpath""/>",
"build-impl.xml
","-            <attribute default=""jvm"" name=""jvm""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <java classname=""@{classname}"" dir=""${work.dir}"" failonerror=""${java.failonerror}"" fork=""true"">",
"build-impl.xml
","-                    <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>",
"build-impl.xml
","-                    <jvmarg value=""-Dfile.encoding=${runtime.encoding}""/>",
"build-impl.xml
","-                    <redirector errorencoding=""${runtime.encoding}"" inputencoding=""${runtime.encoding}"" outputencoding=""${runtime.encoding}""/>",
"build-impl.xml
","-                    <jvmarg line=""${run.jvmargs}""/>",
"build-impl.xml
","-                    <jvmarg line=""${run.jvmargs.ide}""/>",
"build-impl.xml
",-                    <classpath>,
"build-impl.xml
","-                        <path path=""@{classpath}""/>",
"build-impl.xml
",-                    </classpath>,
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""run-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""run-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </java>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-macrodef-copylibs"">",
"build-impl.xml
","-        <macrodef name=""copylibs"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${manifest.file}"" name=""manifest""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property location=""${build.classes.dir}"" name=""build.classes.dir.resolved""/>",
"build-impl.xml
","-                <pathconvert property=""run.classpath.without.build.classes.dir"">",
"build-impl.xml
","-                    <path path=""${run.classpath}""/>",
"build-impl.xml
","-                    <map from=""${build.classes.dir.resolved}"" to=""""/>",
"build-impl.xml
",-                </pathconvert>,
"build-impl.xml
","-                <pathconvert pathsep="" "" property=""jar.classpath"">",
"build-impl.xml
","-                    <path path=""${run.classpath.without.build.classes.dir}""/>",
"build-impl.xml
",-                    <chainedmapper>,
"build-impl.xml
",-                        <flattenmapper/>,
"build-impl.xml
",-                        <filtermapper>,
"build-impl.xml
","-                            <replacestring from="" "" to=""%20""/>",
"build-impl.xml
",-                        </filtermapper>,
"build-impl.xml
","-                        <globmapper from=""*"" to=""lib/*""/>",
"build-impl.xml
",-                    </chainedmapper>,
"build-impl.xml
",-                </pathconvert>,
"build-impl.xml
","-                <taskdef classname=""org.netbeans.modules.java.j2seproject.copylibstask.CopyLibs"" classpath=""${libs.CopyLibs.classpath}"" name=""copylibs""/>",
"build-impl.xml
","-                <copylibs compress=""${jar.compress}"" excludeFromCopy=""${copylibs.excludes}"" index=""${jar.index}"" indexMetaInf=""${jar.index.metainf}"" jarfile=""${dist.jar}"" manifest=""@{manifest}"" manifestencoding=""UTF-8"" rebase=""${copylibs.rebase}"" runtimeclasspath=""${run.classpath.without.build.classes.dir}"">",
"build-impl.xml
","-                    <fileset dir=""${build.classes.dir}"" excludes=""${dist.archive.excludes}""/>",
"build-impl.xml
",-                    <manifest>,
"build-impl.xml
","-                        <attribute name=""Class-Path"" value=""${jar.classpath}""/>",
"build-impl.xml
",-                        <customize/>,
"build-impl.xml
",-                    </manifest>,
"build-impl.xml
",-                </copylibs>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-presetdef-jar"">",
"build-impl.xml
","-        <presetdef name=""jar"" uri=""http://www.netbeans.org/ns/j2se-project/1"">",
"build-impl.xml
","-            <jar compress=""${jar.compress}"" index=""${jar.index}"" jarfile=""${dist.jar}"" manifestencoding=""UTF-8"">",
"build-impl.xml
","-                <j2seproject1:fileset dir=""${build.classes.dir}"" excludes=""${dist.archive.excludes}""/>",
"build-impl.xml
",-            </jar>,
"build-impl.xml
",-        </presetdef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-ap-cmdline-properties"">",
"build-impl.xml
","-        <property name=""annotation.processing.enabled"" value=""true""/>",
"build-impl.xml
","-        <property name=""annotation.processing.processors.list"" value=""""/>",
"build-impl.xml
","-        <property name=""annotation.processing.processor.options"" value=""""/>",
"build-impl.xml
","-        <property name=""annotation.processing.run.all.processors"" value=""true""/>",
"build-impl.xml
","-        <property name=""javac.processorpath"" value=""${javac.classpath}""/>",
"build-impl.xml
","-        <property name=""javac.test.processorpath"" value=""${javac.test.classpath}""/>",
"build-impl.xml
","-        <condition property=""ap.supported.internal"" value=""true"">",
"build-impl.xml
",-            <not>,
"build-impl.xml
","-                <matches pattern=""1\.[0-5](\..*)?"" string=""${javac.source}""/>",
"build-impl.xml
",-            </not>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-ap-cmdline-properties"" if=""ap.supported.internal"" name=""-init-ap-cmdline-supported"">",
"build-impl.xml
","-        <condition else="""" property=""ap.processors.internal"" value=""-processor ${annotation.processing.processors.list}"">",
"build-impl.xml
","-            <isfalse value=""${annotation.processing.run.all.processors}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else="""" property=""ap.proc.none.internal"" value=""-proc:none"">",
"build-impl.xml
","-            <isfalse value=""${annotation.processing.enabled}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-ap-cmdline-properties,-init-ap-cmdline-supported"" name=""-init-ap-cmdline"">",
"build-impl.xml
","-        <property name=""ap.cmd.line.internal"" value=""""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-pre-init,-init-private,-init-user,-init-project,-do-init,-post-init,-init-check,-init-macrodef-property,-init-macrodef-javac,-init-macrodef-test,-init-macrodef-test-debug,-init-macrodef-nbjpda,-init-macrodef-debug,-init-macrodef-java,-init-presetdef-jar,-init-ap-cmdline"" name=""init""/>",
"build-impl.xml
",-    <!--,
"build-impl.xml
",-                ===================,
"build-impl.xml
",-                COMPILATION SECTION,
"build-impl.xml
",-                ===================,
"build-impl.xml
",-            -->,
"build-impl.xml
","-    <target name=""-deps-jar-init"" unless=""built-jar.properties"">",
"build-impl.xml
","-        <property location=""${build.dir}/built-jar.properties"" name=""built-jar.properties""/>",
"build-impl.xml
","-        <delete file=""${built-jar.properties}"" quiet=""true""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""already.built.jar.${basedir}"" name=""-warn-already-built-jar"">",
"build-impl.xml
","-        <echo level=""warn"" message=""Cycle detected: Calculator was already built""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""init,-deps-jar-init"" name=""deps-jar"" unless=""no.deps"">",
"build-impl.xml
","-        <mkdir dir=""${build.dir}""/>",
"build-impl.xml
","-        <touch file=""${built-jar.properties}"" verbose=""false""/>",
"build-impl.xml
","-        <property file=""${built-jar.properties}"" prefix=""already.built.jar.""/>",
"build-impl.xml
","-        <antcall target=""-warn-already-built-jar""/>",
"build-impl.xml
","-        <propertyfile file=""${built-jar.properties}"">",
"build-impl.xml
","-            <entry key=""${basedir}"" value=""""/>",
"build-impl.xml
",-        </propertyfile>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""init,-check-automatic-build,-clean-after-automatic-build"" name=""-verify-automatic-build""/>",
"build-impl.xml
","-    <target depends=""init"" name=""-check-automatic-build"">",
"build-impl.xml
","-        <available file=""${build.classes.dir}/.netbeans_automatic_build"" property=""netbeans.automatic.build""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""init"" if=""netbeans.automatic.build"" name=""-clean-after-automatic-build"">",
"build-impl.xml
","-        <antcall target=""clean""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""init,deps-jar"" name=""-pre-pre-compile"">",
"build-impl.xml
","-        <mkdir dir=""${build.classes.dir}""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-pre-compile"">",
"build-impl.xml
",-        <!-- Empty placeholder for easier customization. -->,
"build-impl.xml
",-        <!-- You can override this target in the ../build.xml file. -->,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""do.depend.true"" name=""-compile-depend"">",
"build-impl.xml
","-        <pathconvert property=""build.generated.subdirs"">",
"build-impl.xml
","-            <dirset dir=""${build.generated.sources.dir}"" erroronmissingdir=""false"">",
"build-impl.xml
","-                <include name=""*""/>",
"build-impl.xml
",-            </dirset>,
"build-impl.xml
",-        </pathconvert>,
"build-impl.xml
","-        <j2seproject3:depend srcdir=""${src.dir}:${build.generated.subdirs}""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""init,deps-jar,-pre-pre-compile,-pre-compile, -copy-persistence-xml,-compile-depend"" if=""have.sources"" name=""-do-compile"">",
"build-impl.xml
","-        <j2seproject3:javac gensrcdir=""${build.generated.sources.dir}""/>",
"build-impl.xml
","-        <copy todir=""${build.classes.dir}"">",
"build-impl.xml
","-            <fileset dir=""${src.dir}"" excludes=""${build.classes.excludes},${excludes}"" includes=""${includes}""/>",
"build-impl.xml
",-        </copy>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""has.persistence.xml"" name=""-copy-persistence-xml"">",
