Filename,Buggy/Deleted,Fixed/Added
VPackDeserializers.java,final VPackSlice entry = storedValueIterator.next();,if (storedValueIterator != null ) final VPackSlice entry = storedValueIterator.next();
ArangoDriverReplicationTest.java,boolean running = driver.stopReplicationLogger();,if (driver != null ) boolean running = driver.stopReplicationLogger();
ArangoDriverReplicationTest.java,ReplicationLoggerStateEntity entity = driver.getReplicationLoggerState();,if (driver != null ) ReplicationLoggerStateEntity entity = driver.getReplicationLoggerState();
ArangoDriverReplicationTest.java,ReplicationApplierStateEntity state = driver.getReplicationApplierState();,if (driver != null ) ReplicationApplierStateEntity state = driver.getReplicationApplierState();
ArangoDriverSimpleGeoTest.java,List<Station> stations = TestUtils.readStations();,if (TestUtils != null ) List<Station> stations = TestUtils.readStations();
ArangoDriverSimpleTest.java,List<Station> stations = TestUtils.readStations();,if (TestUtils != null ) List<Station> stations = TestUtils.readStations();
ArangoDriverUsersTest.java,List<UserEntity> users = driver.getUsers();,if (driver != null ) List<UserEntity> users = driver.getUsers();
NegativeTest.java,String documentHandle = doc.getDocumentHandle();,if (doc != null ) String documentHandle = doc.getDocumentHandle();
NegativeTest.java,String documentHandle = doc.getDocumentHandle();,if (doc != null ) String documentHandle = doc.getDocumentHandle();
PrimitiveDocumentTest.java,String documentHandle = res.getDocumentHandle();,if (res != null ) String documentHandle = res.getDocumentHandle();
ArangoDriverDatabaseTest.java,DatabaseEntity entity = driver.getCurrentDatabase();,if (driver != null ) DatabaseEntity entity = driver.getCurrentDatabase();
ArangoDriverDatabaseTest.java,StringsResultEntity entity = driver.getDatabases();,if (driver != null ) StringsResultEntity entity = driver.getDatabases();
ArangoDriverEndpointTest.java,List<Endpoint> endpoints = driver.getEndpoints();,if (driver != null ) List<Endpoint> endpoints = driver.getEndpoints();
BaseTest.java,ArangoVersion ver = driver.getVersion();,if (driver != null ) ArangoVersion ver = driver.getVersion();
BenchmarkImport.java,List<Station> stations = TestUtils.readStations();,if (TestUtils != null ) List<Station> stations = TestUtils.readStations();
TransactionExample.java,myCounter entity = documentEntity.getEntity();,if (documentEntity != null ) myCounter entity = documentEntity.getEntity();
AqlQueryWithSpecialReturnTypesExample.java,Iterator<Map> iterator = cursor.iterator();,if (cursor != null ) Iterator<Map> iterator = cursor.iterator();
CollectionExample.java,CollectionsEntity collectionsEntity = arangoDriver.getCollections();,if (arangoDriver != null ) CollectionsEntity collectionsEntity = arangoDriver.getCollections();
CreateAndDeleteDatabaseExample.java,StringsResultEntity databases = arangoDriver.getDatabases();,if (arangoDriver != null ) StringsResultEntity databases = arangoDriver.getDatabases();
CreateDocumentExample.java,BaseDocument baseDocument = entity.getEntity();,if (entity != null ) BaseDocument baseDocument = entity.getEntity();
CreateDocumentExample.java,SimplePerson simplePerson = entity.getEntity();,if (entity != null ) SimplePerson simplePerson = entity.getEntity();
CreateDocumentExample.java,DocumentPerson documentPerson = entity.getEntity();,if (entity != null ) DocumentPerson documentPerson = entity.getEntity();
DocumentPersonAqlQueryExample.java,Iterator<DocumentPerson> iterator = rs.entityIterator();,if (rs != null ) Iterator<DocumentPerson> iterator = rs.entityIterator();
DocumentPersonAqlQueryExample.java,DocumentPerson person = iterator.next();,if (iterator != null ) DocumentPerson person = iterator.next();
RawDocumentExample.java,Iterator<String> iter = cursor.iterator();,if (cursor != null ) Iterator<String> iter = cursor.iterator();
ReadDocumentExample.java,SimplePerson sp = entity.getEntity();,if (entity != null ) SimplePerson sp = entity.getEntity();
ReadDocumentExample.java,DocumentPerson dp = entity.getEntity();,if (entity != null ) DocumentPerson dp = entity.getEntity();
ReadDocumentExample.java,DocumentPerson dp = entity.getEntity();,if (entity != null ) DocumentPerson dp = entity.getEntity();
ReplaceAndUpdateDocumentExample.java,DocumentPerson dp = entity.getEntity();,if (entity != null ) DocumentPerson dp = entity.getEntity();
SimplePersonAqlQueryExample.java,DocumentEntity<SimplePerson> documentEntity = iterator.next();,if (iterator != null ) DocumentEntity<SimplePerson> documentEntity = iterator.next();
SimplePersonAqlQueryExample.java,SimplePerson person = documentEntity.getEntity();,if (documentEntity != null ) SimplePerson person = documentEntity.getEntity();
SimplePersonAqlQueryWithLimitExample.java,DocumentEntity<SimplePerson> documentEntity = iterator.next();,if (iterator != null ) DocumentEntity<SimplePerson> documentEntity = iterator.next();
SimplePersonAqlQueryWithLimitExample.java,SimplePerson person = documentEntity.getEntity();,if (documentEntity != null ) SimplePerson person = documentEntity.getEntity();
BaseExample.java,ArangoVersion ver = arangoDriver.getVersion();,if (arangoDriver != null ) ArangoVersion ver = arangoDriver.getVersion();
CreateVerticesAndEdgesExample.java,Knows entity = graphCreateEdge.getEntity();,if (graphCreateEdge != null ) Knows entity = graphCreateEdge.getEntity();
GetVerticesAndEdgesExample.java,Person p = vertexEntity.getEntity();,if (vertexEntity != null ) Person p = vertexEntity.getEntity();
GetVerticesAndEdgesExample.java,VertexEntity<Person> next = iterator.next();,if (iterator != null ) VertexEntity<Person> next = iterator.next();
GetVerticesAndEdgesExample.java,Iterator<Person> entityIterator = vertexCursor.entityIterator();,if (vertexCursor != null ) Iterator<Person> entityIterator = vertexCursor.entityIterator();
GetVerticesAndEdgesExample.java,Person next = entityIterator.next();,if (entityIterator != null ) Person next = entityIterator.next();
GetVerticesAndEdgesExample.java,List<Person> personList = vertexCursor.asEntityList();,if (vertexCursor != null ) List<Person> personList = vertexCursor.asEntityList();
GetVerticesAndEdgesExample.java,List<Person> personList = vertexCursor.asEntityList();,if (vertexCursor != null ) List<Person> personList = vertexCursor.asEntityList();
GetVerticesAndEdgesExample.java,Knows entity = edgeEntity.getEntity();,if (edgeEntity != null ) Knows entity = edgeEntity.getEntity();
GetVerticesAndEdgesExample.java,List<Knows> list = cursor.asEntityList();,if (cursor != null ) List<Knows> list = cursor.asEntityList();
GraphAqlQueryExample.java,VertexEntity<Person> entity = vertexIterator.next();,if (vertexIterator != null ) VertexEntity<Person> entity = vertexIterator.next();
GraphAqlQueryExample.java,Person person = entity.getEntity();,if (entity != null ) Person person = entity.getEntity();
GraphAqlQueryExample.java,VertexEntity<Person> entity = vertexIterator.next();,if (vertexIterator != null ) VertexEntity<Person> entity = vertexIterator.next();
GraphAqlQueryExample.java,Person person = entity.getEntity();,if (entity != null ) Person person = entity.getEntity();
GraphAqlQueryExample.java,EdgeEntity<Knows> entity = edgeIterator.next();,if (edgeIterator != null ) EdgeEntity<Knows> entity = edgeIterator.next();
GraphAqlQueryExample.java,Knows knows = entity.getEntity();,if (entity != null ) Knows knows = entity.getEntity();
GraphAqlQueryExample.java,EdgeEntity<Knows> entity = edgeIterator.next();,if (edgeIterator != null ) EdgeEntity<Knows> entity = edgeIterator.next();
GraphAqlQueryExample.java,Knows knows = entity.getEntity();,if (entity != null ) Knows knows = entity.getEntity();
GraphAqlQueryExample.java,List<String> list = cursor.asList();,if (cursor != null ) List<String> list = cursor.asList();
GraphAqlTraversalQueryExample.java,Iterator<String> iterator = cursor.iterator();,if (cursor != null ) Iterator<String> iterator = cursor.iterator();
GraphAqlTraversalQueryExample.java,String key = iterator.next();,if (iterator != null ) String key = iterator.next();
HttpManager.java,Builder custom = RequestConfig.custom();,if (RequestConfig != null ) Builder custom = RequestConfig.custom();
HttpManager.java,RequestConfig requestConfig = custom.build();,if (custom != null ) RequestConfig requestConfig = custom.build();
HttpManager.java,HeaderElement he = it.nextElement();,if (it != null ) HeaderElement he = it.nextElement();
HttpManager.java,String param = he.getName();,if (he != null ) String param = he.getName();
HttpManager.java,String value = he.getValue();,if (he != null ) String value = he.getValue();
HttpManager.java,int connectRetryCount = configure.getConnectRetryCount();,if (configure != null ) int connectRetryCount = configure.getConnectRetryCount();
HttpManager.java,StatusLine status = response.getStatusLine();,if (response != null ) StatusLine status = response.getStatusLine();
HttpManager.java,HttpEntity entity = response.getEntity();,if (response != null ) HttpEntity entity = response.getEntity();
HttpManager.java,Header contentType = entity.getContentType();,if (entity != null ) Header contentType = entity.getContentType();
HttpManager.java,ArrayList<NameValuePair> paramList = new ArrayList<NameValuePair>(parameters.size());,if (ArrayList<NameValuePair>(parameters != null ) ArrayList<NameValuePair> paramList = new ArrayList<NameValuePair>(parameters.size());
ArangoDriverCollectionTest.java,CollectionKeyOption opt = ent.getKeyOptions();,if (ent != null ) CollectionKeyOption opt = ent.getKeyOptions();
ArangoDriverCollectionTest.java,CollectionsEntity collections = driver.getCollections();,if (driver != null ) CollectionsEntity collections = driver.getCollections();
ArangoDriverCollectionTest.java,int allColCount = collections.getCollections().size();,if (collections != null ) int allColCount = collections.getCollections().size();
ArangoDriverCollectionTest.java,long collectionId = col.getId();,if (col != null ) long collectionId = col.getId();
InternalDocumentDriverImpl.java,List<String> documents = CollectionUtils.safety(entity.getDocuments());,if (CollectionUtils != null ) List<String> documents = CollectionUtils.safety(entity.getDocuments());
InternalGraphDriverImpl.java,obj = elem.getAsJsonObject();,if (elem != null ) obj = elem.getAsJsonObject();
ArangoDriverGraphEdgeUpdateTest.java,Long rev = edge.getDocumentRevision();,if (edge != null ) Long rev = edge.getDocumentRevision();
ArangoDriverGraphEdgeUpdateTest.java,Long rev = edge.getDocumentRevision();,if (edge != null ) Long rev = edge.getDocumentRevision();
EntityDeserializers.java,StatisticsEntity.System sys = new StatisticsEntity.System();,if (StatisticsEntity != null ) StatisticsEntity.System sys = new StatisticsEntity.System();
EntityDeserializers.java,entity.server = new StatisticsEntity.Server();,if (StatisticsEntity != null ) entity.server = new StatisticsEntity.Server();
CursorResultSet.java,long cursorId = entity.getCursorId();,if (entity != null ) long cursorId = entity.getCursorId();
CursorResultSet.java,long cursorId = entity.getCursorId();,if (entity != null ) long cursorId = entity.getCursorId();
CollectionStatusTypeAdapter.java,CollectionStatus ret = CollectionStatus.valueOf(in.nextInt());,if (CollectionStatus != null ) CollectionStatus ret = CollectionStatus.valueOf(in.nextInt());
InternalDocumentDriverImpl.java,ListIterator<String> lit = documents.listIterator();,if (documents != null ) ListIterator<String> lit = documents.listIterator();
InternalDocumentDriverImpl.java,String d = lit.next();,if (lit != null ) String d = lit.next();
HttpManager.java,HeaderElement he = it.nextElement();,if (it != null ) HeaderElement he = it.nextElement();
HttpManager.java,String param = he.getName();,if (he != null ) String param = he.getName();
HttpManager.java,String value = he.getValue();,if (he != null ) String value = he.getValue();
HttpManager.java,client = builder.build();,if (builder != null ) client = builder.build();
HttpManager.java,StatusLine status = response.getStatusLine();,if (response != null ) StatusLine status = response.getStatusLine();
HttpManager.java,responseEntity.statusCode = status.getStatusCode();,if (status != null ) responseEntity.statusCode = status.getStatusCode();
HttpManager.java,responseEntity.statusPhrase = status.getReasonPhrase();,if (status != null ) responseEntity.statusPhrase = status.getReasonPhrase();
HttpManager.java,HttpEntity entity = response.getEntity();,if (response != null ) HttpEntity entity = response.getEntity();
HttpManager.java,Header contentType = entity.getContentType();,if (entity != null ) Header contentType = entity.getContentType();
HttpManager.java,responseEntity.contentType = contentType.getValue();,if (contentType != null ) responseEntity.contentType = contentType.getValue();
HttpManager.java,responseEntity.stream = entity.getContent();,if (entity != null ) responseEntity.stream = entity.getContent();
HttpManager.java,responseEntity.text = IOUtils.toString(entity.getContent());,if (IOUtils != null ) responseEntity.text = IOUtils.toString(entity.getContent());
HttpManager.java,sslsf = new SSLConnectionSocketFactory(configure.getSslContext());,if (SSLConnectionSocketFactory(configure != null ) sslsf = new SSLConnectionSocketFactory(configure.getSslContext());
HttpManager.java,sslsf = new SSLConnectionSocketFactory(SSLContexts.createSystemDefault());,if (SSLConnectionSocketFactory(SSLContexts != null ) sslsf = new SSLConnectionSocketFactory(SSLContexts.createSystemDefault());
JsonSequenceEntity.java,Object value = it.next();,if (it != null ) Object value = it.next();
BaseArangoDriver.java,entity = clazz.newInstance();,if (clazz != null ) entity = clazz.newInstance();
InternalBatchDriverImpl.java,InputStream is = new ByteArrayInputStream(t.getBytes());,if (ByteArrayInputStream(t != null ) InputStream is = new ByteArrayInputStream(t.getBytes());
EntityDeserializers.java,ClassHolder holder = parameterizedBridger.get();,if (parameterizedBridger != null ) ClassHolder holder = parameterizedBridger.get();
EntityDeserializers.java,List<Object> list = new ArrayList<Object>(array.size());,if (ArrayList<Object>(array != null ) List<Object> list = new ArrayList<Object>(array.size());
EntityDeserializers.java,JsonObject edgeDefinition = edgeDefinitions.get(i).getAsJsonObject();,if (edgeDefinitions != null ) JsonObject edgeDefinition = edgeDefinitions.get(i).getAsJsonObject();
EntityDeserializers.java,JsonArray fromArray = fromElem.getAsJsonArray();,if (fromElem != null ) JsonArray fromArray = fromElem.getAsJsonArray();
